time,riedon.riedon_current_mA,bms.pack_voltage_V
2025-11-22 13:28:16.000,72.484,135.6577
2025-11-22 13:28:16.500,72.484,135.6567
2025-11-22 13:28:16.999,72.484,135.655
2025-11-22 13:28:17.498,72.484,135.6543
2025-11-22 13:28:17.999,72.484,135.6523
2025-11-22 13:28:18.498,72.484,135.6527
2025-11-22 13:28:19.000,72.484,135.6516
2025-11-22 13:28:19.498,72.484,135.6492
2025-11-22 13:28:19.999,72.484,135.6493
2025-11-22 13:28:20.500,72.484,135.6486
2025-11-22 13:28:20.998,72.484,135.6466
2025-11-22 13:28:21.499,72.484,135.6476
2025-11-22 13:28:21.998,72.484,135.6449
2025-11-22 13:28:22.500,72.484,135.6445
2025-11-22 13:28:22.999,72.484,135.6435
2025-11-22 13:28:23.498,72.484,135.6424
2025-11-22 13:28:23.999,72.484,135.6415
2025-11-22 13:28:23.999,72.484,135.6415
2025-11-22 13:28:24.499,72.484,135.6395
2025-11-22 13:28:25.000,72.484,135.6395
2025-11-22 13:28:25.499,72.484,135.6381
2025-11-22 13:28:26.002,72.484,135.6377
2025-11-22 13:28:26.500,72.484,135.6361
2025-11-22 13:28:26.998,72.484,135.6351
2025-11-22 13:28:27.501,72.484,135.6334
2025-11-22 13:28:28.000,72.484,135.6323
2025-11-22 13:28:28.498,72.484,135.6328
2025-11-22 13:28:29.001,72.484,135.6304
2025-11-22 13:28:29.500,72.484,135.6298
2025-11-22 13:28:29.998,72.484,135.6295
2025-11-22 13:28:30.501,72.484,135.6271
2025-11-22 13:28:31.000,72.484,135.6273
2025-11-22 13:28:31.499,72.484,135.6261
2025-11-22 13:28:31.999,72.484,135.6246
2025-11-22 13:28:32.500,72.484,135.6239
2025-11-22 13:28:32.998,72.484,135.6233
2025-11-22 13:28:33.499,72.484,135.6228
2025-11-22 13:28:34.000,72.484,135.6205
2025-11-22 13:28:34.498,72.484,135.6192
2025-11-22 13:28:34.999,72.484,135.6196
2025-11-22 13:28:35.500,72.484,135.6179
2025-11-22 13:28:35.999,72.484,135.6165
2025-11-22 13:28:36.499,72.484,135.6167
2025-11-22 13:28:36.998,72.484,135.615
2025-11-22 13:28:37.500,72.484,135.6138
2025-11-22 13:28:37.998,72.484,135.6133
2025-11-22 13:28:38.500,72.484,135.6122
2025-11-22 13:28:39.000,72.484,135.6112
2025-11-22 13:28:39.499,72.484,135.6099
2025-11-22 13:28:40.000,72.484,135.608
2025-11-22 13:28:40.499,72.484,135.6089
2025-11-22 13:28:41.000,72.484,135.6079
2025-11-22 13:28:41.502,72.484,135.6066
2025-11-22 13:28:42.001,72.484,135.6057
2025-11-22 13:28:42.498,72.484,135.6041
2025-11-22 13:28:43.000,72.484,135.6037
2025-11-22 13:28:43.499,72.484,135.6025
2025-11-22 13:28:44.001,72.484,135.6004
2025-11-22 13:28:44.498,72.484,135.6002
2025-11-22 13:28:44.999,72.484,135.5993
2025-11-22 13:28:45.501,72.484,135.5974
2025-11-22 13:28:46.000,72.484,135.5974
2025-11-22 13:28:46.499,72.484,135.5967
2025-11-22 13:28:47.001,72.484,135.5958
2025-11-22 13:28:47.498,72.484,135.5954
2025-11-22 13:28:47.998,72.484,135.5927
2025-11-22 13:28:48.501,72.484,135.5928
2025-11-22 13:28:49.000,72.484,135.5924
2025-11-22 13:28:49.499,72.484,135.5914
2025-11-22 13:28:49.998,72.484,135.5886
2025-11-22 13:28:50.500,72.484,135.5876
2025-11-22 13:28:50.999,72.484,135.5883
2025-11-22 13:28:51.500,72.484,135.5865
2025-11-22 13:28:52.000,72.484,135.5843
2025-11-22 13:28:52.499,72.484,135.5845
2025-11-22 13:28:53.001,72.484,135.584
2025-11-22 13:28:53.500,72.484,135.5818
2025-11-22 13:28:53.998,72.484,135.581
2025-11-22 13:28:54.502,72.484,135.58
2025-11-22 13:28:55.000,72.484,135.5785
2025-11-22 13:28:55.499,72.484,135.578
2025-11-22 13:28:56.000,72.484,135.5766
2025-11-22 13:28:56.500,72.484,135.5757
2025-11-22 13:28:56.998,72.484,135.5753
2025-11-22 13:28:57.501,72.484,135.5744
2025-11-22 13:28:58.000,72.484,135.5734
2025-11-22 13:28:58.499,72.484,135.5725
2025-11-22 13:28:59.001,72.484,135.5712
2025-11-22 13:28:59.500,72.484,135.5704
2025-11-22 13:28:59.999,72.484,135.5686
2025-11-22 13:29:00.499,72.484,135.5673
2025-11-22 13:29:00.998,72.484,135.5676
2025-11-22 13:29:01.499,72.484,135.5651
2025-11-22 13:29:01.999,72.484,135.5659
2025-11-22 13:29:02.498,72.484,135.5652
2025-11-22 13:29:02.999,72.484,135.5619
2025-11-22 13:29:03.499,72.484,135.5626
2025-11-22 13:29:04.000,72.484,135.5607
2025-11-22 13:29:04.498,72.484,135.5602
2025-11-22 13:29:04.998,72.484,135.5587
2025-11-22 13:29:05.500,72.484,135.5573
2025-11-22 13:29:05.998,72.484,135.5575
2025-11-22 13:29:06.499,72.484,135.556
2025-11-22 13:29:07.000,72.484,135.5558
2025-11-22 13:29:07.499,72.484,135.554
2025-11-22 13:29:07.999,72.484,135.5533
2025-11-22 13:29:08.500,72.484,135.5526
2025-11-22 13:29:08.999,72.484,135.5512
2025-11-22 13:29:09.499,72.484,135.5508
2025-11-22 13:29:10.000,72.484,135.549
2025-11-22 13:29:10.499,72.484,135.5485
2025-11-22 13:29:10.999,72.484,135.547
2025-11-22 13:29:11.502,72.484,135.5458
2025-11-22 13:29:11.999,72.484,135.5449
2025-11-22 13:29:12.499,72.484,135.5449
2025-11-22 13:29:13.002,72.484,135.5436
2025-11-22 13:29:13.498,72.484,135.5418
2025-11-22 13:29:13.999,72.484,135.5406
2025-11-22 13:29:14.502,72.484,135.5403
2025-11-22 13:29:14.999,72.484,135.5386
2025-11-22 13:29:15.498,72.484,135.5382
2025-11-22 13:29:16.002,72.484,135.5376
2025-11-22 13:29:16.499,72.484,135.5362
2025-11-22 13:29:16.998,72.484,135.5348
2025-11-22 13:29:17.502,72.484,135.5349
2025-11-22 13:29:17.998,72.484,135.5332
2025-11-22 13:29:18.499,72.484,135.5325
2025-11-22 13:29:18.998,72.484,135.5313
2025-11-22 13:29:19.498,72.484,135.5306
2025-11-22 13:29:19.999,72.484,135.5299
2025-11-22 13:29:20.500,72.484,135.5282
2025-11-22 13:29:20.998,72.484,135.5268
2025-11-22 13:29:21.498,72.484,135.5271
2025-11-22 13:29:21.998,72.484,135.525
2025-11-22 13:29:22.499,72.484,135.5242
2025-11-22 13:29:22.998,72.484,135.5228
2025-11-22 13:29:23.502,72.484,135.5225
2025-11-22 13:29:23.999,72.484,135.5218
2025-11-22 13:29:24.499,72.484,135.5213
2025-11-22 13:29:25.002,72.484,135.5187
2025-11-22 13:29:25.499,72.484,135.5181
2025-11-22 13:29:25.998,72.484,135.5169
2025-11-22 13:29:26.503,72.484,135.5179
2025-11-22 13:29:26.999,72.484,135.5152
2025-11-22 13:29:27.500,72.484,135.5143
2025-11-22 13:29:28.003,72.484,135.513
2025-11-22 13:29:28.500,72.484,135.5123
2025-11-22 13:29:29.000,72.484,135.5122
2025-11-22 13:29:29.504,72.484,135.5102
2025-11-22 13:29:30.001,72.484,135.5091
2025-11-22 13:29:30.501,72.484,135.5087
2025-11-22 13:29:30.998,72.484,135.5081
2025-11-22 13:29:31.499,72.484,135.5066
2025-11-22 13:29:31.999,72.484,135.5051
2025-11-22 13:29:32.498,72.484,135.5053
2025-11-22 13:29:32.999,72.484,135.5037
2025-11-22 13:29:33.501,72.484,135.5017
2025-11-22 13:29:34.000,72.484,135.5023
2025-11-22 13:29:34.499,72.484,135.5016
2025-11-22 13:29:35.001,72.484,135.5002
2025-11-22 13:29:35.500,72.484,135.4996
2025-11-22 13:29:35.999,72.484,135.4982
2025-11-22 13:29:36.498,72.484,135.4974
2025-11-22 13:29:37.000,72.484,135.4961
2025-11-22 13:29:37.498,72.484,135.4941
2025-11-22 13:29:37.998,72.484,135.4957
2025-11-22 13:29:38.500,72.484,135.494
2025-11-22 13:29:38.999,72.484,135.4924
2025-11-22 13:29:39.499,72.484,135.4924
2025-11-22 13:29:39.998,72.484,135.4908
2025-11-22 13:29:40.498,72.484,135.4898
2025-11-22 13:29:40.999,72.484,135.4877
2025-11-22 13:29:41.500,72.484,135.488
2025-11-22 13:29:41.999,72.484,135.4867
2025-11-22 13:29:42.499,72.484,135.4849
2025-11-22 13:29:43.000,72.484,135.4858
2025-11-22 13:29:43.499,72.484,135.4832
2025-11-22 13:29:43.999,72.484,135.4832
2025-11-22 13:29:44.500,72.484,135.4813
2025-11-22 13:29:45.000,72.484,135.4806
2025-11-22 13:29:45.499,72.484,135.4807
2025-11-22 13:29:46.002,72.484,135.4785
2025-11-22 13:29:46.498,72.484,135.4796
2025-11-22 13:29:46.998,72.484,135.4775
2025-11-22 13:29:47.502,72.484,135.4758
2025-11-22 13:29:47.999,72.484,135.4757
2025-11-22 13:29:48.499,72.484,135.4735
2025-11-22 13:29:49.002,72.484,135.472
2025-11-22 13:29:49.498,72.484,135.4736
2025-11-22 13:29:49.998,72.484,135.4714
2025-11-22 13:29:49.998,72.484,135.4714
2025-11-22 13:29:50.498,72.484,135.469
2025-11-22 13:29:50.998,72.484,135.4683
2025-11-22 13:29:51.499,72.484,135.4693
2025-11-22 13:29:52.000,72.484,135.4672
2025-11-22 13:29:52.499,72.484,135.4654
2025-11-22 13:29:53.001,72.484,135.4651
2025-11-22 13:29:53.498,72.484,135.4634
2025-11-22 13:29:53.998,72.484,135.4637
2025-11-22 13:29:54.501,72.484,135.4617
2025-11-22 13:29:54.998,72.484,135.4622
2025-11-22 13:29:55.499,72.484,135.4604
2025-11-22 13:29:56.001,72.484,135.4595
2025-11-22 13:29:56.500,72.484,135.4592
2025-11-22 13:29:56.998,72.484,135.457
2025-11-22 13:29:57.501,72.484,135.4564
2025-11-22 13:29:58.000,72.484,135.456
2025-11-22 13:29:58.498,72.484,135.4537
2025-11-22 13:29:59.000,72.484,135.454
2025-11-22 13:29:59.500,72.484,135.4533
2025-11-22 13:29:59.999,72.484,135.452
2025-11-22 13:30:00.501,72.484,135.4491
2025-11-22 13:30:00.998,72.484,135.45
2025-11-22 13:30:01.499,72.484,135.4489
2025-11-22 13:30:01.998,72.484,135.4478
2025-11-22 13:30:02.500,72.484,135.4465
2025-11-22 13:30:02.999,72.484,135.4462
2025-11-22 13:30:03.499,72.484,135.4454
2025-11-22 13:30:04.000,72.484,135.442
2025-11-22 13:30:04.500,72.484,135.4434
2025-11-22 13:30:04.999,72.484,135.4421
2025-11-22 13:30:05.500,72.484,135.441
2025-11-22 13:30:05.999,72.484,135.4397
2025-11-22 13:30:06.499,72.484,135.4392
2025-11-22 13:30:07.000,72.484,135.4381
2025-11-22 13:30:07.499,72.484,135.437
2025-11-22 13:30:07.998,72.484,135.4366
2025-11-22 13:30:08.500,72.484,135.435
2025-11-22 13:30:08.999,72.484,135.4344
2025-11-22 13:30:09.500,72.484,135.4333
2025-11-22 13:30:10.000,72.484,135.4321
2025-11-22 13:30:10.499,72.484,135.4307
2025-11-22 13:30:11.000,72.484,135.4305
2025-11-22 13:30:11.500,72.484,135.4291
2025-11-22 13:30:11.998,72.484,135.429
2025-11-22 13:30:12.501,72.484,135.4288
2025-11-22 13:30:13.000,72.484,135.4253
2025-11-22 13:30:13.499,72.484,135.4253
2025-11-22 13:30:14.001,72.484,135.424
2025-11-22 13:30:14.500,72.484,135.4237
2025-11-22 13:30:14.998,72.484,135.4222
2025-11-22 13:30:15.501,72.484,135.4227
2025-11-22 13:30:15.998,72.484,135.4208
2025-11-22 13:30:16.499,72.484,135.4192
2025-11-22 13:30:17.001,72.484,135.4192
2025-11-22 13:30:17.500,72.484,135.4169
2025-11-22 13:30:17.999,72.484,135.4168
2025-11-22 13:30:18.501,72.484,135.4155
2025-11-22 13:30:19.000,72.484,135.4153
2025-11-22 13:30:19.498,72.484,135.4135
2025-11-22 13:30:19.998,72.484,135.4117
2025-11-22 13:30:20.498,72.484,135.4117
2025-11-22 13:30:20.999,72.484,135.4112
2025-11-22 13:30:21.499,72.484,135.4087
2025-11-22 13:30:22.000,72.484,135.409
2025-11-22 13:30:22.500,72.484,135.4076
2025-11-22 13:30:22.999,72.484,135.4074
2025-11-22 13:30:23.498,72.484,135.406
2025-11-22 13:30:24.000,72.484,135.4041
2025-11-22 13:30:24.498,72.484,135.4044
2025-11-22 13:30:25.000,72.484,135.4036
2025-11-22 13:30:25.500,72.484,135.402
2025-11-22 13:30:25.998,72.484,135.4008
2025-11-22 13:30:26.502,72.484,135.4
2025-11-22 13:30:26.998,72.484,135.3988
2025-11-22 13:30:27.498,72.484,135.3975
2025-11-22 13:30:28.002,72.484,135.3967
2025-11-22 13:30:28.499,72.484,135.3946
2025-11-22 13:30:28.999,72.484,135.3951
2025-11-22 13:30:29.503,72.484,135.3931
2025-11-22 13:30:29.999,72.484,135.3929
2025-11-22 13:30:30.499,72.484,135.3918
2025-11-22 13:30:31.000,72.484,135.3915
2025-11-22 13:30:31.500,72.484,135.3894
2025-11-22 13:30:31.999,72.484,135.3892
2025-11-22 13:30:32.498,72.484,135.3877
2025-11-22 13:30:33.000,72.484,135.387
2025-11-22 13:30:33.498,72.484,135.3874
2025-11-22 13:30:34.000,72.484,135.3841
2025-11-22 13:30:34.500,72.484,135.3845
2025-11-22 13:30:34.998,72.484,135.3825
2025-11-22 13:30:35.500,72.484,135.3821
2025-11-22 13:30:36.000,72.484,135.3807
2025-11-22 13:30:36.499,72.484,135.3802
2025-11-22 13:30:37.000,72.484,135.3788
2025-11-22 13:30:37.501,72.484,135.3777
2025-11-22 13:30:37.999,72.484,135.3779
2025-11-22 13:30:38.498,72.484,135.3755
2025-11-22 13:30:38.999,72.484,135.3747
2025-11-22 13:30:39.498,72.484,135.3737
2025-11-22 13:30:39.998,72.484,135.3744
2025-11-22 13:30:40.499,72.484,135.3717
2025-11-22 13:30:40.998,72.484,135.3711
2025-11-22 13:30:41.502,72.484,135.3701
2025-11-22 13:30:41.999,72.484,135.3692
2025-11-22 13:30:42.499,72.484,135.3692
2025-11-22 13:30:43.002,72.484,135.3672
2025-11-22 13:30:43.499,72.484,135.3673
2025-11-22 13:30:43.999,72.484,135.3644
2025-11-22 13:30:44.503,72.484,135.3651
2025-11-22 13:30:44.999,72.484,135.3646
2025-11-22 13:30:45.499,72.484,135.3621
2025-11-22 13:30:46.001,72.484,135.3626
2025-11-22 13:30:46.498,72.484,135.3615
2025-11-22 13:30:46.999,72.484,135.3604
2025-11-22 13:30:47.501,72.484,135.36
2025-11-22 13:30:47.999,72.484,135.3577
2025-11-22 13:30:48.499,72.484,135.3565
2025-11-22 13:30:49.002,72.484,135.3564
2025-11-22 13:30:49.498,72.484,135.3555
2025-11-22 13:30:49.999,72.484,135.3533
2025-11-22 13:30:50.502,72.484,135.3532
2025-11-22 13:30:50.999,72.484,135.3524
2025-11-22 13:30:51.499,72.484,135.3507
2025-11-22 13:30:52.001,72.484,135.3503
2025-11-22 13:30:52.499,72.484,135.3494
2025-11-22 13:30:52.999,72.484,135.3474
2025-11-22 13:30:53.502,72.484,135.3463
2025-11-22 13:30:53.998,72.484,135.3465
2025-11-22 13:30:54.499,72.484,135.3452
2025-11-22 13:30:55.002,72.484,135.3437
2025-11-22 13:30:55.499,72.484,135.3438
2025-11-22 13:30:55.999,72.484,135.3417
2025-11-22 13:30:56.502,72.484,135.3416
2025-11-22 13:30:56.999,72.484,135.3417
2025-11-22 13:30:57.499,72.484,135.3399
2025-11-22 13:30:58.002,72.484,135.338
2025-11-22 13:30:58.498,72.484,135.3379
2025-11-22 13:30:58.999,72.484,135.3363
2025-11-22 13:30:59.502,72.484,135.3349
2025-11-22 13:30:59.999,72.484,135.3347
2025-11-22 13:31:00.499,72.484,135.3334
2025-11-22 13:31:00.998,72.484,135.3332
2025-11-22 13:31:01.501,72.484,135.3317
2025-11-22 13:31:01.998,72.484,135.3301
2025-11-22 13:31:02.498,72.484,135.3299
2025-11-22 13:31:02.999,72.484,135.3289
2025-11-22 13:31:03.499,72.484,135.3274
2025-11-22 13:31:04.000,72.484,135.3261
2025-11-22 13:31:04.500,72.484,135.3254
2025-11-22 13:31:04.999,72.484,135.3255
2025-11-22 13:31:05.498,72.484,135.324
2025-11-22 13:31:05.999,72.484,135.3232
2025-11-22 13:31:06.498,72.484,135.3218
2025-11-22 13:31:07.000,72.484,135.3211
2025-11-22 13:31:07.498,72.484,135.3197
2025-11-22 13:31:07.999,72.484,135.3198
2025-11-22 13:31:08.500,72.484,135.3177
2025-11-22 13:31:08.999,72.484,135.317
2025-11-22 13:31:09.499,72.484,135.316
2025-11-22 13:31:09.998,72.484,135.3151
2025-11-22 13:31:10.498,72.484,135.314
2025-11-22 13:31:10.999,72.484,135.3131
2025-11-22 13:31:11.500,72.484,135.3128
2025-11-22 13:31:11.999,72.484,135.311
2025-11-22 13:31:12.499,72.484,135.3101
2025-11-22 13:31:13.000,72.484,135.3092
2025-11-22 13:31:13.499,72.484,135.3094
2025-11-22 13:31:13.999,72.484,135.3078
2025-11-22 13:31:14.500,72.484,135.3075
2025-11-22 13:31:14.998,72.484,135.3062
2025-11-22 13:31:15.499,72.484,135.3064
2025-11-22 13:31:16.000,72.484,135.3035
2025-11-22 13:31:16.501,72.484,135.3031
2025-11-22 13:31:16.998,72.484,135.3025
2025-11-22 13:31:17.500,72.484,135.3016
2025-11-22 13:31:18.001,72.484,135.2999
2025-11-22 13:31:18.498,72.484,135.2993
2025-11-22 13:31:19.000,72.484,135.2983
2025-11-22 13:31:19.499,72.484,135.2971
2025-11-22 13:31:19.999,72.484,135.2957
2025-11-22 13:31:20.498,72.484,135.2962
2025-11-22 13:31:20.998,72.484,135.2944
2025-11-22 13:31:21.499,72.484,135.2932
2025-11-22 13:31:21.998,72.484,135.2917
2025-11-22 13:31:22.499,72.484,135.2911
2025-11-22 13:31:22.999,72.484,135.2896
2025-11-22 13:31:23.498,72.484,135.2882
2025-11-22 13:31:23.999,72.484,135.2877
2025-11-22 13:31:24.499,72.484,135.2877
2025-11-22 13:31:25.000,72.484,135.286
2025-11-22 13:31:25.501,72.484,135.285
2025-11-22 13:31:25.998,72.484,135.2841
2025-11-22 13:31:26.500,72.484,135.2832
2025-11-22 13:31:27.001,72.484,135.2803
2025-11-22 13:31:27.499,72.484,135.2788
2025-11-22 13:31:28.001,72.484,135.2783
2025-11-22 13:31:28.500,72.484,135.2775
2025-11-22 13:31:28.998,72.484,135.2767
2025-11-22 13:31:29.503,72.484,135.2755
2025-11-22 13:31:29.998,72.484,135.2738
2025-11-22 13:31:30.499,72.484,135.2734
2025-11-22 13:31:30.998,72.484,135.2729
2025-11-22 13:31:31.498,72.484,135.2706
2025-11-22 13:31:31.998,72.484,135.2703
2025-11-22 13:31:32.500,72.484,135.2688
2025-11-22 13:31:32.999,72.484,135.2693
2025-11-22 13:31:33.498,72.484,135.2675
2025-11-22 13:31:33.998,72.484,135.2658
2025-11-22 13:31:34.498,72.484,135.2654
2025-11-22 13:31:34.999,72.484,135.2639
2025-11-22 13:31:35.500,72.484,135.2633
2025-11-22 13:31:35.999,72.484,135.2617
2025-11-22 13:31:36.499,72.484,135.2616
2025-11-22 13:31:37.000,72.484,135.2601
2025-11-22 13:31:37.499,72.484,135.2594
2025-11-22 13:31:37.999,72.484,135.2583
2025-11-22 13:31:38.500,72.484,135.2579
2025-11-22 13:31:38.998,72.484,135.2572
2025-11-22 13:31:39.498,72.484,135.2561
2025-11-22 13:31:39.998,72.484,135.255
2025-11-22 13:31:40.499,72.484,135.2528
2025-11-22 13:31:40.999,72.484,135.2522
2025-11-22 13:31:41.500,72.484,135.2517
2025-11-22 13:31:42.000,72.484,135.2508
2025-11-22 13:31:42.499,72.484,135.2498
2025-11-22 13:31:43.000,72.484,135.2492
2025-11-22 13:31:43.501,72.484,135.2476
2025-11-22 13:31:43.999,72.484,135.2477
2025-11-22 13:31:44.500,72.484,135.2455
2025-11-22 13:31:45.001,72.484,135.2454
2025-11-22 13:31:45.498,72.484,135.2435
2025-11-22 13:31:46.000,72.484,135.243
2025-11-22 13:31:46.499,72.484,135.2419
2025-11-22 13:31:46.999,72.484,135.2411
2025-11-22 13:31:47.500,72.484,135.2402
2025-11-22 13:31:47.999,72.484,135.2391
2025-11-22 13:31:48.499,72.484,135.2373
2025-11-22 13:31:49.000,72.484,135.2373
2025-11-22 13:31:49.499,72.484,135.2358
2025-11-22 13:31:49.999,72.484,135.2361
2025-11-22 13:31:50.500,72.484,135.2331
2025-11-22 13:31:50.999,72.484,135.2326
2025-11-22 13:31:51.499,72.484,135.2323
2025-11-22 13:31:52.000,72.484,135.2313
2025-11-22 13:31:52.498,72.484,135.2296
2025-11-22 13:31:52.999,72.484,135.2284
2025-11-22 13:31:53.500,72.484,135.2272
2025-11-22 13:31:53.999,72.484,135.227
2025-11-22 13:31:54.501,72.484,135.2263
2025-11-22 13:31:55.000,72.484,135.2252
2025-11-22 13:31:55.499,72.484,135.2253
2025-11-22 13:31:56.001,72.484,135.2232
2025-11-22 13:31:56.498,72.484,135.2218
2025-11-22 13:31:56.998,72.484,135.2208
2025-11-22 13:31:57.500,72.484,135.2209
2025-11-22 13:31:57.998,72.484,135.2188
2025-11-22 13:31:58.499,72.484,135.2182
2025-11-22 13:31:59.001,72.484,135.2177
2025-11-22 13:31:59.500,72.484,135.2165
2025-11-22 13:31:59.999,72.484,135.2152
2025-11-22 13:32:00.501,72.484,135.214
2025-11-22 13:32:01.000,72.484,135.2133
2025-11-22 13:32:01.499,72.484,135.2121
2025-11-22 13:32:01.999,72.484,135.2107
2025-11-22 13:32:02.500,72.484,135.2105
2025-11-22 13:32:02.999,72.484,135.2097
2025-11-22 13:32:03.501,72.484,135.2088
2025-11-22 13:32:04.000,72.484,135.2078
2025-11-22 13:32:04.499,72.484,135.2067
2025-11-22 13:32:04.999,72.484,135.2046
2025-11-22 13:32:05.498,72.484,135.2054
2025-11-22 13:32:05.999,72.484,135.2036
2025-11-22 13:32:06.499,72.484,135.2034
2025-11-22 13:32:07.002,72.484,135.2022
2025-11-22 13:32:07.498,72.484,135.2013
2025-11-22 13:32:07.999,72.484,135.2004
2025-11-22 13:32:08.502,72.484,135.1981
2025-11-22 13:32:08.999,72.484,135.1975
2025-11-22 13:32:09.499,72.484,135.1967
2025-11-22 13:32:10.000,72.484,135.1962
2025-11-22 13:32:10.498,72.484,135.1944
2025-11-22 13:32:10.999,72.484,135.1932
2025-11-22 13:32:11.502,72.484,135.1928
2025-11-22 13:32:11.999,72.484,135.1898
2025-11-22 13:32:12.499,72.484,135.1906
2025-11-22 13:32:13.002,72.484,135.1908
2025-11-22 13:32:13.499,72.484,135.1881
2025-11-22 13:32:13.999,72.484,135.1883
2025-11-22 13:32:14.502,72.484,135.1872
2025-11-22 13:32:14.998,72.484,135.1865
2025-11-22 13:32:15.499,72.484,135.1846
2025-11-22 13:32:16.003,72.484,135.1839
2025-11-22 13:32:16.499,72.484,135.1826
2025-11-22 13:32:16.999,72.484,135.1815
2025-11-22 13:32:17.500,72.484,135.181
2025-11-22 13:32:17.999,72.484,135.1807
2025-11-22 13:32:18.499,72.484,135.1781
2025-11-22 13:32:19.000,72.484,135.1782
2025-11-22 13:32:19.501,72.484,135.1771
2025-11-22 13:32:19.998,72.484,135.1751
2025-11-22 13:32:20.498,72.484,135.1751
2025-11-22 13:32:20.999,72.484,135.1738
2025-11-22 13:32:21.499,72.484,135.1728
2025-11-22 13:32:22.000,72.484,135.1729
2025-11-22 13:32:22.499,72.484,135.17
2025-11-22 13:32:22.998,72.484,135.1711
2025-11-22 13:32:23.498,72.484,135.1695
2025-11-22 13:32:24.000,72.484,135.168
2025-11-22 13:32:24.499,72.484,135.1676
2025-11-22 13:32:25.000,72.484,135.1662
2025-11-22 13:32:25.499,72.484,135.1653
2025-11-22 13:32:25.998,72.484,135.1652
2025-11-22 13:32:26.500,72.484,135.1627
2025-11-22 13:32:27.001,72.484,135.1627
2025-11-22 13:32:27.498,72.484,135.1613
2025-11-22 13:32:28.000,72.484,135.1606
2025-11-22 13:32:28.501,72.484,135.1596
2025-11-22 13:32:28.999,72.484,135.1592
2025-11-22 13:32:29.498,72.484,135.1581
2025-11-22 13:32:29.999,72.484,135.1565
2025-11-22 13:32:30.499,72.484,135.1567
2025-11-22 13:32:31.002,72.484,135.1546
2025-11-22 13:32:31.499,72.484,135.1539
2025-11-22 13:32:31.999,72.484,135.1535
2025-11-22 13:32:32.503,72.484,135.1524
2025-11-22 13:32:32.999,72.484,135.1506
2025-11-22 13:32:33.499,72.484,135.1508
2025-11-22 13:32:34.003,72.484,135.1482
2025-11-22 13:32:34.498,72.484,135.1486
2025-11-22 13:32:34.999,72.484,135.1489
2025-11-22 13:32:35.500,72.484,135.1462
2025-11-22 13:32:35.999,72.484,135.1462
2025-11-22 13:32:36.500,72.484,135.144
2025-11-22 13:32:37.000,72.484,135.1426
2025-11-22 13:32:37.499,72.484,135.1431
2025-11-22 13:32:38.001,72.484,135.142
2025-11-22 13:32:38.500,72.484,135.141
2025-11-22 13:32:38.998,72.484,135.1405
2025-11-22 13:32:39.501,72.484,135.1384
2025-11-22 13:32:40.000,72.484,135.1383
2025-11-22 13:32:40.499,72.484,135.137
2025-11-22 13:32:40.998,72.484,135.1361
2025-11-22 13:32:41.500,72.484,135.1353
2025-11-22 13:32:41.999,72.484,135.1347
2025-11-22 13:32:42.498,72.484,135.1338
2025-11-22 13:32:43.000,72.484,135.1313
2025-11-22 13:32:43.498,72.484,135.1315
2025-11-22 13:32:43.999,72.484,135.13
2025-11-22 13:32:44.498,72.484,135.1288
2025-11-22 13:32:44.999,72.484,135.1279
2025-11-22 13:32:45.499,72.484,135.1278
2025-11-22 13:32:46.000,72.484,135.1274
2025-11-22 13:32:46.499,72.484,135.1262
2025-11-22 13:32:46.998,72.484,135.1238
2025-11-22 13:32:47.500,72.484,135.1237
2025-11-22 13:32:47.999,72.484,135.1235
2025-11-22 13:32:48.499,72.484,135.1221
2025-11-22 13:32:49.000,72.484,135.1204
2025-11-22 13:32:49.499,72.484,135.1198
2025-11-22 13:32:49.999,72.484,135.1175
2025-11-22 13:32:50.500,72.484,135.1185
2025-11-22 13:32:50.999,72.484,135.1165
2025-11-22 13:32:51.499,72.484,135.1153
2025-11-22 13:32:51.998,72.484,135.1153
2025-11-22 13:32:52.500,72.484,135.1133
2025-11-22 13:32:52.999,72.484,135.1124
2025-11-22 13:32:53.500,72.484,135.1114
2025-11-22 13:32:53.999,72.484,135.1103
2025-11-22 13:32:54.499,72.484,135.1095
2025-11-22 13:32:55.000,72.484,135.109
2025-11-22 13:32:55.498,72.484,135.1082
2025-11-22 13:32:55.998,72.484,135.1076
2025-11-22 13:32:56.500,72.484,135.1058
2025-11-22 13:32:56.998,72.484,135.1045
2025-11-22 13:32:57.498,72.484,135.1044
2025-11-22 13:32:57.998,72.484,135.1029
2025-11-22 13:32:58.499,72.484,135.1015
2025-11-22 13:32:58.998,72.484,135.1015
2025-11-22 13:32:59.500,72.484,135.0995
2025-11-22 13:32:59.999,72.484,135.0994
2025-11-22 13:33:00.499,72.484,135.0978
2025-11-22 13:33:01.000,72.484,135.0973
2025-11-22 13:33:01.499,72.484,135.0961
2025-11-22 13:33:01.998,72.484,135.0956
2025-11-22 13:33:02.500,72.484,135.0937
2025-11-22 13:33:02.999,72.484,135.0918
2025-11-22 13:33:03.498,72.484,135.0921
2025-11-22 13:33:03.998,72.484,135.09
2025-11-22 13:33:04.498,72.484,135.0893
2025-11-22 13:33:04.998,72.484,135.0887
2025-11-22 13:33:05.502,72.484,135.0875
2025-11-22 13:33:05.999,72.484,135.0862
2025-11-22 13:33:06.499,72.484,135.0865
